Data,OpenLTC,HighLTC,LowLTC,CloseLTC,VolumeLTC,CapitalLTC,OpenXRP,HighXRP,LowXRP,CloseXRP,VolumeXRP,CapitalXRP,OpenPOT,HighPOT,LowPOT,ClosePOT,VolumePOT,CapitalPOT
05/08/2017,43.49,46.92,43.48,46.86,"248,320,000","2,275,090,000",0.17386500000000002,0.187844,0.173267,0.18473699999999998,"114,270,000","6,666,640,000",0.09376,0.106005,0.09310299999999999,0.105993,"271,785","20,393,400"
06/08/2017,46.85,47.3,45.1,45.1,"147,891,000","2,451,490,000",0.185398,0.189486,0.180298,0.180444,"74,161,600","7,108,860,000",0.106315,0.10836900000000001,0.101901,0.1064,"112,811","23,126,000"
07/08/2017,45.17,46.48,45.12,45.8,"106,560,000","2,364,540,000",0.17971600000000001,0.181847,0.17760499999999999,0.179021,"58,052,100","6,891,020,000",0.10561,0.109604,0.10408099999999999,0.107466,"162,534","22,973,600"
08/08/2017,45.9,49.37,45.79,48.63,"205,565,000","2,403,230,000",0.179602,0.194391,0.17848699999999998,0.19258599999999998,"180,028,000","6,886,620,000",0.108196,0.11404700000000001,0.10442799999999999,0.112481,"235,428","23,538,500"
09/08/2017,48.59,50.23,47.16,48.01,"253,103,000","2,544,750,000",0.192527,0.192914,0.18062899999999998,0.182947,"97,805,400","7,382,220,000",0.11278800000000001,0.114817,0.104947,0.113528,"205,245","24,538,700"
10/08/2017,48.05,48.51,46.5,46.5,"121,661,000","2,517,300,000",0.183168,0.1835,0.180013,0.180399,"48,162,800","7,023,380,000",0.11353900000000001,0.116791,0.11140599999999999,0.11449300000000001,"196,733","24,702,300"
11/08/2017,46.4,47.33,46.4,47.1,"137,644,000","2,431,830,000",0.180175,0.182631,0.177627,0.179307,"54,059,700","6,910,180,000",0.114521,0.139491,0.113899,0.121727,"1,050,310","24,916,200"
12/08/2017,47.05,47.62,46.29,46.43,"142,065,000","2,466,360,000",0.179221,0.182599,0.173242,0.173853,"65,229,300","6,873,590,000",0.12141700000000001,0.129718,0.11447,0.125303,"596,41","26,416,800"
13/08/2017,46.57,48.07,44.33,45.81,"242,565,000","2,441,760,000",0.173545,0.174147,0.162625,0.16809200000000002,"110,199,000","6,655,930,000",0.12251,0.136913,0.12251,0.129904,"354,984","26,658,100"
14/08/2017,45.83,46.51,45.43,45.8,"114,402,000","2,403,870,000",0.168376,0.180054,0.16528900000000002,0.169991,"84,388,300","6,457,680,000",0.130156,0.134903,0.12574100000000002,0.134903,"319,206","28,324,100"
15/08/2017,45.81,45.84,42.29,43.31,"206,081,000","2,403,520,000",0.16979,0.16979,0.158244,0.161221,"100,614,000","6,510,400,000",0.135267,0.136523,0.11923299999999999,0.132556,"268,235","29,438,300"
16/08/2017,43.37,45.06,42.57,44.15,"120,765,000","2,275,660,000",0.16123800000000002,0.161726,0.153087,0.160431,"107,920,000","6,182,490,000",0.132936,0.14045,0.122018,0.14045,"264,588","28,934,200"
17/08/2017,44.18,44.83,43.78,43.91,"104,020,000","2,318,000,000",0.16078699999999999,0.161001,0.155909,0.157498,"56,084,300","6,165,190,000",0.140178,0.150054,0.127899,0.145637,"343,807","30,510,900"
18/08/2017,43.9,47.86,43.59,47.28,"293,350,000","2,304,770,000",0.157117,0.168716,0.154162,0.158883,"146,539,000","6,024,470,000",0.146028,0.158719,0.13571,0.141424,"1,613,550","31,784,700"
19/08/2017,47.05,47.08,43.78,45.48,"155,404,000","2,471,190,000",0.159553,0.162348,0.152305,0.155057,"87,062,100","6,117,890,000",0.140118,0.145571,0.127095,0.13647,"648,379","30,499,400"
20/08/2017,45.38,47.55,44.75,46.23,"138,850,000","2,383,680,000",0.154569,0.161205,0.15343199999999999,0.158735,"68,542,800","5,926,770,000",0.136016,0.138628,0.13105,0.13205699999999998,"202,042","29,607,000"
21/08/2017,46.19,48.75,45.62,47.94,"207,172,000","2,427,130,000",0.15841,0.205684,0.154856,0.191918,"447,089,000","6,074,040,000",0.131545,0.13564,0.12756900000000002,0.12775599999999998,"381,484","28,634,400"
22/08/2017,47.9,47.9,45.48,46.73,"163,104,000","2,517,440,000",0.194971,0.254659,0.171483,0.23928600000000003,"1,450,040,000","7,475,950,000",0.128051,0.133774,0.11121500000000001,0.126862,"516,352","27,874,900"
23/08/2017,46.71,54.78,46.48,53.25,"447,188,000","2,456,090,000",0.24098699999999998,0.297662,0.21999200000000002,0.246827,"1,770,400,000","9,240,380,000",0.12663,0.131402,0.12075599999999999,0.124493,"284,51","27,569,200"
24/08/2017,52.82,53.28,50.19,50.19,"391,342,000","2,778,190,000",0.252371,0.288783,0.21254299999999998,0.21895799999999999,"1,342,360,000","9,676,890,000",0.124573,0.129483,0.12386300000000001,0.129483,"144,752","27,122,400"
25/08/2017,50.17,52.13,49.84,51.18,"157,619,000","2,639,490,000",0.2172,0.232184,0.203022,0.21782800000000002,"504,484,000","8,328,300,000",0.129026,0.153818,0.12778399999999998,0.132445,"835,677","28,093,100"
26/08/2017,51.17,52.26,50.45,51.75,"126,024,000","2,692,560,000",0.218256,0.229086,0.21032399999999998,0.212577,"184,121,000","8,368,790,000",0.13250499999999998,0.13250499999999998,0.127524,0.129458,"298,391","28,851,800"
27/08/2017,51.8,64.44,51.64,61.16,"890,546,000","2,726,990,000",0.212617,0.212617,0.197717,0.202995,"193,971,000","8,152,540,000",0.12951400000000002,0.1315,0.12704300000000002,0.127734,"226,375","28,201,000"
28/08/2017,61.36,64.92,59.87,62.36,"556,637,000","3,231,200,000",0.203425,0.23626,0.19660999999999998,0.22450799999999999,"542,468,000","7,800,090,000",0.127404,0.129545,0.12401300000000001,0.127216,"266,901","27,743,600"
29/08/2017,62.39,63.29,61.26,63.17,"294,799,000","3,286,610,000",0.22402600000000003,0.22592600000000002,0.214867,0.21856399999999998,"269,770,000","8,590,000,000",0.127638,0.130579,0.12190699999999999,0.122797,"568,56","27,797,400"
30/08/2017,63.16,64.21,60.9,64.17,"240,309,000","3,328,240,000",0.218871,0.229805,0.21747600000000003,0.228006,"181,186,000","8,392,340,000",0.12266600000000001,0.125617,0.115541,0.12256600000000001,"314,73","26,715,100"
31/08/2017,64.16,72.28,64.04,71.06,"633,147,000","3,381,750,000",0.22755799999999998,0.261038,0.22590700000000002,0.25563,"432,574,000","8,725,450,000",0.12238399999999999,0.125614,0.117125,0.118852,"367,162","26,655,100"
01/09/2017,70.86,87.41,70.01,86.04,"1,551,740,000","3,735,870,000",0.255803,0.256162,0.243833,0.248479,"283,576,000","9,808,460,000",0.118221,0.12115,0.109797,0.118131,"738,875","25,749,100"
02/09/2017,85.83,92.07,72.23,79.02,"1,363,990,000","4,526,680,000",0.24934800000000001,0.24968,0.21777399999999997,0.226669,"329,928,000","9,560,940,000",0.11828,0.12081099999999999,0.102324,0.10495499999999999,"186,167","25,762,300"
03/09/2017,78.98,82.83,73.61,76.84,"675,462,000","4,166,600,000",0.227229,0.236443,0.218662,0.22881100000000001,"186,526,000","8,712,840,000",0.105002,0.12011400000000001,0.09698,0.10785399999999999,"963,183","22,871,000"
04/09/2017,76.73,76.73,61.24,65.21,"922,041,000","4,049,140,000",0.22878099999999998,0.22878099999999998,0.19596,0.20496799999999998,"239,613,000","8,772,340,000",0.10789000000000001,0.117308,0.09019400000000001,0.093805,"509,259","23,500,600"
05/09/2017,65.25,72.44,59.05,71.29,"1,016,090,000","3,444,150,000",0.20511,0.21867399999999998,0.19023199999999998,0.215189,"242,636,000","7,864,700,000",0.094386,0.10476500000000001,0.086164,0.0959,"406,888","20,559,700"
06/09/2017,71.78,80.64,71.51,80.11,"830,718,000","3,789,670,000",0.21495100000000003,0.22685999999999998,0.21480500000000002,0.22618600000000003,"163,297,000","8,242,060,000",0.09651,0.105994,0.095597,0.101187,"243,204","21,024,100"
07/09/2017,79.88,81.06,75.59,78.48,"526,829,000","4,218,690,000",0.22638200000000003,0.22721,0.21961799999999998,0.22364,"103,080,000","8,680,360,000",0.101082,0.10455,0.097707,0.103325,"240,821","22,023,400"
08/09/2017,78.45,80.13,63.83,67.79,"930,673,000","4,144,630,000",0.223615,0.22430799999999998,0.206103,0.21151799999999998,"151,329,000","8,574,260,000",0.102727,0.102727,0.086825,0.091343,"167,821","22,383,300"
09/09/2017,67.21,69.55,64.01,66.01,"467,895,000","3,551,950,000",0.21129299999999998,0.211892,0.206395,0.209995,"51,185,500","8,101,800,000",0.09109600000000001,0.09486499999999999,0.088915,0.094847,"91,376","19,849,400"
10/09/2017,65.8,65.95,57.06,61.61,"529,848,000","3,478,400,000",0.209606,0.216529,0.197605,0.213031,"117,091,000","8,037,080,000",0.09372899999999999,0.094274,0.08363200000000001,0.084734,"263,268","20,424,800"
11/09/2017,61.65,67.23,61.37,66.04,"412,076,000","3,259,510,000",0.212513,0.220057,0.210353,0.214441,"138,339,000","8,148,560,000",0.084714,0.088647,0.083312,0.08468400000000001,"162,457","18,461,200"
12/09/2017,66.24,70.25,63.86,64.23,"481,218,000","3,503,300,000",0.21486,0.220623,0.207608,0.20930300000000002,"94,519,500","8,238,550,000",0.084745,0.093035,0.084745,0.090767,"288,035","18,468,800"
13/09/2017,64.32,64.6,58.93,61.73,"501,522,000","3,402,820,000",0.20963,0.20967399999999997,0.196179,0.20077799999999998,"105,471,000","8,038,030,000",0.090347,0.111626,0.081249,0.081506,"2,082,550","19,690,300"
14/09/2017,61.64,62.43,41.25,41.58,"749,714,000","3,261,960,000",0.200427,0.20201,0.164167,0.164167,"152,533,000","7,685,140,000",0.081463,0.091009,0.065536,0.065536,"513,013","17,755,500"
15/09/2017,41.69,50.65,32.03,48.21,"1,554,340,000","2,206,520,000",0.165035,0.189184,0.150973,0.181358,"289,414,000","6,328,090,000",0.066303,0.077237,0.054277,0.070316,"525,652","14,451,400"
16/09/2017,48.13,52.83,46.46,48.26,"562,278,000","2,548,580,000",0.181925,0.187417,0.172279,0.179082,"84,495,200","6,975,690,000",0.070189,0.07663099999999999,0.067213,0.07298400000000001,"167,491","15,298,800"
17/09/2017,48.23,49.88,45.12,48.49,"245,262,000","2,554,450,000",0.178377,0.181121,0.171017,0.178393,"49,161,100","6,839,640,000",0.07327,0.077348,0.065973,0.071086,"243,875","15,970,300"
18/09/2017,48.53,55.61,48.53,55.53,"408,675,000","2,571,070,000",0.178309,0.190019,0.178309,0.18976800000000002,"88,397,900","6,837,060,000",0.07094500000000001,0.07952200000000001,0.07094500000000001,0.078695,"121,747","15,464,200"
19/09/2017,55.68,55.88,51.05,52.84,"286,583,000","2,950,880,000",0.18981900000000002,0.19068,0.181334,0.184041,"54,046,100","7,278,390,000",0.07875499999999999,0.079641,0.074036,0.076046,"123,236","17,166,700"
20/09/2017,52.74,53.83,51.25,51.73,"160,252,000","2,795,880,000",0.18370999999999998,0.186229,0.180333,0.182078,"34,521,600","7,044,160,000",0.076325,0.080843,0.075008,0.075324,"130,885","16,637,900"
21/09/2017,51.66,52.31,45.67,46.61,"229,363,000","2,739,370,000",0.180981,0.182109,0.171148,0.171754,"43,583,200","6,939,500,000",0.07497899999999999,0.080662,0.069672,0.07002799999999999,"300,053","16,344,900"
22/09/2017,46.65,49.09,45.19,48.09,"218,134,000","2,474,380,000",0.171567,0.17587,0.169291,0.17351,"37,244,700","6,578,530,000",0.06985,0.074335,0.065358,0.068465,"150,287","15,228,300"
23/09/2017,48.16,49.79,46.69,49.27,"142,073,000","2,554,900,000",0.173371,0.178672,0.17152699999999999,0.17788199999999998,"32,476,700","6,647,700,000",0.0686,0.07307899999999999,0.06683,0.071536,"74,976","14,957,400"
24/09/2017,49.25,49.27,47.52,47.62,"82,147,100","2,613,620,000",0.178175,0.17893900000000001,0.17416500000000001,0.175787,"20,566,500","6,831,900,000",0.071663,0.07334600000000001,0.06764099999999999,0.06764099999999999,"89,383","15,626,000"
25/09/2017,47.62,52.44,47.57,51.58,"208,641,000","2,527,830,000",0.175519,0.18366500000000002,0.174939,0.18148699999999998,"35,622,600","6,730,080,000",0.067551,0.07728,0.067551,0.076916,"211,449","14,729,500"
26/09/2017,51.69,53.7,51.08,51.55,"173,663,000","2,744,540,000",0.18196800000000002,0.191247,0.180085,0.186119,"70,000,700","6,977,340,000",0.076921,0.077193,0.073764,0.075542,"82,259","16,773,500"
27/09/2017,51.58,56.54,51.58,56.28,"220,363,000","2,739,380,000",0.185297,0.20768699999999998,0.185098,0.203299,"249,934,000","7,105,010,000",0.07533200000000001,0.080695,0.07463600000000001,0.079814,"148,732","16,429,700"
28/09/2017,56.21,56.67,53.41,54.09,"202,009,000","2,986,370,000",0.202532,0.203271,0.19134400000000001,0.196131,"117,962,000","7,765,860,000",0.079224,0.082077,0.0785,0.079924,"95,103","17,278,800"
29/09/2017,54.11,54.16,50.42,52.62,"186,560,000","2,875,460,000",0.196105,0.196203,0.187172,0.193606,"72,291,200","7,519,420,000",0.08000299999999999,0.080839,0.07437,0.078352,"76,678","17,449,400"
30/09/2017,52.63,55.23,52.62,55.14,"131,446,000","2,797,460,000",0.193824,0.199826,0.193497,0.197529,"54,729,300","7,431,970,000",0.079083,0.082977,0.07862000000000001,0.08111,"70,976","17,249,100"
01/10/2017,55.14,55.16,53.63,54.54,"100,183,000","2,931,740,000",0.197622,0.20718499999999998,0.19617,0.20653200000000002,"51,345,500","7,577,590,000",0.080578,0.082063,0.07901,0.080928,"52,069","17,575,200"
02/10/2017,54.55,54.78,53.26,53.38,"95,474,600","2,901,270,000",0.206077,0.206556,0.199444,0.202676,"77,412,300","7,901,790,000",0.080761,0.081886,0.076679,0.078374,"146,472","17,615,900"
03/10/2017,53.39,53.59,51.59,52.35,"88,516,100","2,840,540,000",0.203209,0.204808,0.19873,0.203318,"48,703,100","7,791,820,000",0.078378,0.079898,0.065627,0.067062,"128,703","17,097,200"
04/10/2017,52.28,53.05,50.83,51.4,"77,473,400","2,782,460,000",0.203218,0.21702399999999997,0.202647,0.21477399999999996,"123,573,000","7,792,170,000",0.067217,0.06980800000000001,0.065001,0.065089,"98,39","14,662,900"
05/10/2017,51.4,51.87,50.44,51.67,"69,594,400","2,736,260,000",0.215583,0.24102300000000002,0.215583,0.23701599999999998,"404,299,000","8,266,280,000",0.065278,0.065581,0.05954299999999999,0.061655999999999996,"149,106","14,239,800"
06/10/2017,51.64,52.6,51.53,52.12,"59,355,900","2,749,460,000",0.23772600000000002,0.24242399999999997,0.233533,0.234039,"167,492,000","9,115,310,000",0.061654999999999995,0.062516,0.05520800000000001,0.062046000000000004,"229,959","13,449,800"
07/10/2017,52.14,52.75,51.64,52.58,"51,786,200","2,776,920,000",0.233963,0.23933600000000002,0.23347800000000002,0.23861,"77,950,200","9,030,320,000",0.062067,0.07715,0.060085,0.07715,"379,716","13,540,900"
08/10/2017,52.49,54.51,52.26,53.14,"100,841,000","2,796,640,000",0.238312,0.279944,0.23753200000000002,0.279944,"529,838,000","9,198,180,000",0.083553,0.08546000000000001,0.060926,0.062030999999999996,"626,952","18,228,900"
09/10/2017,53.08,53.39,48.47,50.16,"152,366,000","2,828,800,000",0.278758,0.278758,0.24043,0.251825,"610,110,000","10,759,300,000",0.061589,0.064703,0.058704,0.061709,"147,077","13,437,200"
10/10/2017,50.15,51.67,49.86,50.72,"90,415,500","2,673,460,000",0.252825,0.26655999999999996,0.241193,0.260733,"384,049,000","9,758,310,000",0.061703999999999995,0.068398,0.060405999999999994,0.063761,"159,23","13,465,700"
11/10/2017,50.75,51.14,50.32,50.89,"57,390,100","2,706,060,000",0.260658,0.267843,0.25908000000000003,0.264439,"161,206,000","10,061,500,000",0.063372,0.067915,0.061810000000000004,0.06776,"106,317","13,830,100"
12/10/2017,50.89,60.11,50.87,60.11,"341,369,000","2,713,870,000",0.265046,0.267468,0.248414,0.248414,"245,004,000","10,230,900,000",0.067125,0.073127,0.06616699999999999,0.068964,"180,7","14,649,400"
13/10/2017,60.55,60.96,55.84,59.43,"357,124,000","3,230,160,000",0.24828499999999998,0.26425,0.238867,0.26048899999999997,"398,689,000","9,583,920,000",0.06904500000000001,0.072776,0.063597,0.065916,"140,225","15,068,900"
14/10/2017,59.41,66.19,58.6,63.95,"313,106,000","3,169,870,000",0.26115,0.267721,0.25732,0.25732,"211,160,000","10,062,500,000",0.065937,0.069366,0.063766,0.068477,"90,875","14,390,800"
15/10/2017,64.13,70.09,62.55,65.47,"453,940,000","3,422,800,000",0.257537,0.268419,0.249048,0.26398299999999997,"280,211,000","9,923,310,000",0.06815,0.069676,0.06230599999999999,0.068093,"106,47","14,874,200"
16/10/2017,65.72,66.34,62.69,64.62,"200,428,000","3,508,860,000",0.263386,0.29135900000000003,0.24900999999999998,0.256232,"963,158,000","10,148,700,000",0.068386,0.06916900000000001,0.065198,0.06701499999999999,"112,52","14,926,100"
17/10/2017,64.67,64.7,58.85,59.48,"205,363,000","3,454,040,000",0.256098,0.26314699999999996,0.222939,0.232064,"411,265,000","9,867,860,000",0.067025,0.071791,0.065148,0.070595,"139,21","14,629,600"
18/10/2017,59.59,61.75,53.79,60.73,"283,869,000","3,183,230,000",0.23121599999999998,0.23815,0.207265,0.21852,"354,225,000","8,909,100,000",0.070287,0.081317,0.064412,0.070883,"262,811","15,342,300"
19/10/2017,60.82,61.29,58.71,59.74,"160,943,000","3,250,090,000",0.218229,0.23179,0.208317,0.21515,"304,542,000","8,408,710,000",0.07092000000000001,0.073685,0.06714500000000001,0.068594,"75,282","15,481,100"
20/10/2017,59.81,61.88,58.56,60.33,"150,542,000","3,196,870,000",0.215086,0.223822,0.208754,0.210549,"182,704,000","8,287,600,000",0.068899,0.071498,0.065934,0.067676,"85,426","15,040,700"
21/10/2017,60.3,60.52,56.83,58.2,"139,503,000","3,224,150,000",0.210189,0.212381,0.200774,0.21101599999999998,"116,807,000","8,098,920,000",0.067954,0.07017799999999999,0.06537000000000001,0.06537000000000001,"80,997","14,836,000"
22/10/2017,58.27,58.65,56.44,56.81,"96,781,400","3,116,350,000",0.21095799999999998,0.21190100000000003,0.200722,0.204177,"75,849,500","8,128,520,000",0.066076,0.06903,0.063924,0.068117,"49,414","14,426,600"
23/10/2017,56.77,56.77,52.87,54.92,"177,315,000","3,036,830,000",0.203504,0.20391900000000002,0.190729,0.196928,"99,914,800","7,841,330,000",0.06800700000000001,0.068761,0.062325,0.065285,"78,016","14,848,600"
24/10/2017,54.96,59.1,53.29,55.96,"199,789,000","2,940,790,000",0.19556700000000002,0.21750799999999998,0.19045499999999999,0.206644,"220,081,000","7,535,480,000",0.064302,0.116299,0.059764,0.098896,"2,879,110","14,039,800"
25/10/2017,55.95,56.58,54.09,56.49,"114,510,000","2,994,670,000",0.20711300000000002,0.20823699999999998,0.201803,0.204604,"75,017,500","7,980,370,000",0.092513,0.107768,0.084406,0.08962300000000001,"2,916,340","20,200,700"
26/10/2017,56.47,57.15,55.28,55.74,"81,104,700","3,023,150,000",0.20444400000000001,0.206289,0.20265999999999998,0.203628,"38,193,100","7,877,530,000",0.088275,0.089088,0.076488,0.079899,"651,397","19,277,500"
27/10/2017,55.67,56.25,55.15,55.33,"78,923,100","2,981,330,000",0.20366800000000002,0.204492,0.201771,0.202785,"29,623,000","7,847,650,000",0.080151,0.092046,0.07986900000000001,0.08295,"445,997","17,504,100"
28/10/2017,55.38,56.13,54.57,54.69,"71,063,200","2,966,700,000",0.202592,0.203476,0.201401,0.201835,"26,864,900","7,806,200,000",0.082452,0.084363,0.074363,0.078775,"407,811","18,008,900"
29/10/2017,54.67,57.75,54.49,57.11,"138,340,000","2,929,280,000",0.20135799999999998,0.205209,0.200075,0.202785,"62,511,100","7,758,640,000",0.076816,0.083287,0.074809,0.081041,"258,053","16,778,000"
30/10/2017,56.84,58.55,56.24,56.39,"129,287,000","3,046,410,000",0.203076,0.20413499999999998,0.20194600000000001,0.202711,"34,835,100","7,824,820,000",0.080323,0.082748,0.076067,0.082748,"118,754","17,544,700"
31/10/2017,56.37,56.79,55.72,55.75,"99,381,100","3,021,830,000",0.202405,0.203778,0.200461,0.200558,"43,875,700","7,798,990,000",0.085536,0.08909700000000001,0.077575,0.085131,"382,978","18,684,300"
01/11/2017,55.74,55.74,53.18,53.18,"112,759,000","2,989,140,000",0.200247,0.20150099999999999,0.193613,0.194124,"67,921,000","7,715,840,000",0.083311,0.091333,0.073267,0.079979,"506,908","18,198,400"
02/11/2017,53.56,55.28,50.85,54.74,"221,077,000","2,872,910,000",0.194596,0.211848,0.183815,0.20586100000000002,"197,770,000","7,498,090,000",0.080866,0.092956,0.073698,0.083303,"682,773","17,664,500"
03/11/2017,54.58,56.29,54.28,56.18,"150,030,000","2,928,260,000",0.20620500000000003,0.22802600000000003,0.201728,0.20813299999999998,"373,402,000","7,945,410,000",0.082602,0.093569,0.081075,0.08887,"255,267","18,044,200"
04/11/2017,56.22,56.37,54.94,55.04,"83,633,100","3,016,940,000",0.208083,0.208479,0.20213299999999998,0.20375,"74,013,200","8,017,770,000",0.088643,0.09776499999999999,0.08519299999999999,0.092882,"301,233","19,367,500"
05/11/2017,55.03,55.48,54.63,54.75,"84,302,000","2,953,940,000",0.203274,0.20512399999999997,0.20111700000000002,0.20205499999999998,"46,959,000","7,832,450,000",0.092502,0.125556,0.091337,0.100118,"1,252,210","20,212,500"
06/11/2017,54.76,56.17,53.95,55.17,"133,918,000","2,940,380,000",0.201967,0.208662,0.20140999999999998,0.20599,"102,233,000","7,782,080,000",0.10119600000000001,0.214583,0.094363,0.147764,"34,912,700","22,112,500"
07/11/2017,54.99,63.81,54.99,61.3,"402,670,000","2,953,400,000",0.205103,0.211375,0.203978,0.21035399999999999,"114,073,000","7,902,920,000",0.148127,0.167465,0.116158,0.128906,"6,210,540","32,370,800"
08/11/2017,61.11,64.07,60.79,62.57,"349,454,000","3,283,270,000",0.210675,0.221458,0.20806,0.217437,"156,959,000","8,117,620,000",0.12931199999999998,0.129492,0.113007,0.12146300000000002,"2,113,550","28,263,300"
09/11/2017,62.49,66.84,61.73,64.27,"279,653,000","3,358,100,000",0.21791100000000002,0.221791,0.21486599999999997,0.21748800000000001,"147,917,000","8,396,440,000",0.1213,0.159332,0.120174,0.149617,"4,341,070","26,512,500"
10/11/2017,64.44,65.9,56.91,59.26,"291,596,000","3,463,640,000",0.218256,0.21906799999999998,0.20526,0.206483,"141,033,000","8,409,740,000",0.148796,0.174827,0.13264,0.13264,"3,717,340","32,523,500"
11/11/2017,59.35,63.71,59.24,62.3,"272,494,000","3,191,150,000",0.205948,0.214456,0.205459,0.21043,"134,503,000","7,935,490,000",0.131961,0.141656,0.11979300000000001,0.124971,"1,314,180","28,844,200"
12/11/2017,62.31,62.31,57.41,59.01,"322,820,000","3,351,310,000",0.21021399999999998,0.21021399999999998,0.195389,0.19733900000000001,"251,175,000","8,099,860,000",0.12509,0.125919,0.09683,0.11386199999999999,"1,423,450","27,343,000"
13/11/2017,59.18,62.76,58.85,61.4,"237,478,000","3,183,830,000",0.197472,0.20408099999999998,0.197456,0.203442,"132,567,000","7,608,890,000",0.114343,0.139439,0.113152,0.12691,"1,307,370","24,994,100"
14/11/2017,61.64,63.81,60.87,62.68,"174,111,000","3,317,410,000",0.203679,0.213693,0.203679,0.209825,"127,361,000","7,866,670,000",0.127237,0.132213,0.12150899999999999,0.129428,"359,406","27,813,400"
15/11/2017,62.78,65.52,62.71,63.82,"194,636,000","3,379,200,000",0.20893699999999998,0.21310500000000002,0.208058,0.212956,"100,294,000","8,069,730,000",0.129327,0.134196,0.121137,0.127532,"609,145","28,271,300"
16/11/2017,63.81,72.48,62.94,71.06,"418,129,000","3,435,690,000",0.212655,0.27179000000000003,0.209287,0.227107,"1,022,580,000","8,213,360,000",0.12887200000000001,0.14544100000000001,0.11820699999999999,0.12953299999999998,"639,493","28,177,800"
17/11/2017,70.45,71.12,65.78,67.57,"350,505,000","3,794,080,000",0.224768,0.239409,0.220273,0.226581,"397,071,000","8,681,190,000",0.129735,0.13203199999999998,0.118844,0.12343399999999999,"398,303","28,366,900"
18/11/2017,67.41,69.77,65.71,69.64,"174,063,000","3,631,120,000",0.22654699999999997,0.23039899999999996,0.22239899999999999,0.228627,"144,298,000","8,749,900,000",0.12293699999999999,0.137129,0.117493,0.126049,"387,813","26,881,600"
19/11/2017,69.51,72.98,68.6,71.59,"243,057,000","3,745,710,000",0.22814,0.236231,0.226037,0.231016,"193,808,000","8,811,410,000",0.125815,0.133902,0.12481199999999999,0.12637400000000001,"269,523","27,511,200"
20/11/2017,71.41,72.92,70.79,72.25,"188,976,000","3,849,390,000",0.231336,0.24343,0.230917,0.23875900000000003,"214,663,000","8,934,850,000",0.125649,0.20584000000000002,0.12359300000000001,0.136331,"19,714,400","27,476,700"
21/11/2017,72.2,72.53,68.11,70.03,"231,665,000","3,892,860,000",0.23797800000000002,0.24097399999999997,0.2272,0.233271,"217,851,000","9,191,390,000",0.135625,0.16078900000000002,0.120175,0.144031,"5,819,040","29,660,100"
22/11/2017,70.18,71.95,70.18,71.89,"157,890,000","3,785,260,000",0.23264200000000002,0.240848,0.232317,0.23885900000000002,"167,078,000","8,985,300,000",0.144463,0.166527,0.141084,0.160148,"1,817,500","31,596,000"
23/11/2017,71.98,76.4,70.9,73.22,"315,247,000","3,882,950,000",0.23899099999999998,0.250096,0.237304,0.242402,"240,685,000","9,230,520,000",0.161221,0.21084499999999998,0.161221,0.178521,"4,767,080","35,264,400"
24/11/2017,73.14,77.97,72.81,77.97,"287,392,000","3,946,910,000",0.242851,0.24538800000000002,0.238421,0.244642,"211,486,000","9,379,600,000",0.177057,0.23954299999999998,0.168598,0.222881,"2,376,070","38,729,200"
25/11/2017,77.91,89.37,77.52,88.82,"487,897,000","4,205,220,000",0.244178,0.2557,0.24358400000000002,0.252393,"212,593,000","9,430,850,000",0.22123299999999999,0.31194299999999997,0.214223,0.282159,"8,741,070","48,393,000"
26/11/2017,88.94,88.94,84.02,85.93,"357,457,000","4,801,830,000",0.25291399999999997,0.25291399999999997,0.24858899999999998,0.24881799999999998,"133,297,000","9,768,270,000",0.284431,0.311857,0.26114299999999996,0.30189699999999997,"3,612,080","62,220,100"
27/11/2017,85.89,93.29,85.89,91.6,"429,591,000","4,638,580,000",0.24830500000000003,0.254733,0.24786100000000003,0.253927,"196,735,000","9,590,240,000",0.300218,0.30894,0.250006,0.30237800000000004,"3,469,230","65,674,600"
28/11/2017,91.72,96.03,90.34,96.03,"388,931,000","4,955,290,000",0.254037,0.301084,0.253415,0.299152,"720,743,000","9,811,650,000",0.302358,0.307027,0.27877399999999997,0.279058,"1,820,180","66,149,300"
29/11/2017,96.01,104.61,81.77,85.57,"786,820,000","5,188,580,000",0.297867,0.297867,0.239409,0.24306399999999997,"541,178,000","11,504,500,000",0.27917,0.333644,0.255421,0.288018,"2,360,370","61,079,000"
30/11/2017,86.25,93.54,78.08,88.33,"481,948,000","4,662,340,000",0.24643299999999999,0.261524,0.229586,0.25087800000000005,"270,907,000","9,517,940,000",0.289577,0.302087,0.24005,0.298004,"1,431,390","63,360,500"
01/12/2017,88.0,100.41,83.74,99.0,"561,343,000","4,758,600,000",0.250352,0.258828,0.239438,0.25569899999999995,"182,992,000","9,669,290,000",0.295596,0.429119,0.294931,0.359167,"9,522,770","64,681,600"
02/12/2017,98.94,103.8,98.32,100.28,"402,554,000","5,351,330,000",0.255656,0.259218,0.250756,0.255492,"118,250,000","9,874,190,000",0.359246,0.395563,0.358921,0.370691,"4,194,200","78,615,400"
03/12/2017,100.2,106.39,98.1,101.26,"364,022,000","5,420,380,000",0.25553000000000003,0.263072,0.24739099999999997,0.252558,"134,710,000","9,869,310,000",0.371783,0.461595,0.363958,0.427497,"7,201,440","81,363,000"
